timestamp,device_id,battery_level,battery_health,battery_temperature,battery_current,battery_voltage,battery_power,battery_charging_status,battery_connection_status,screen_status,bright_level,bright_mode,screen_on_time,cpu_usage,cpu_temperature,ram_usage,rom_usage,network_mode,mobile_mode,mobile_status,wifi_status,wifi_intensity,gps_status,bluetooth,airplane_mode,foreground_app
2022-08-12 01:10:00,72deadc7f8553ef1,33.0,2.0,35.11666666666667,-0.5087476333333333,3.7084166666666665,-1.8863245784333331,3.0,0.0,1.0,18.0,0.0,15496.5,42.35,36.443333333333335,6457539379.2,29415049625.6,1.0,0.0,0.0,1.0,-65.28333333333333,3.0,0.0,0.0,163.0
2022-08-12 01:11:00,72deadc7f8553ef1,33.0,2.0,34.85,-0.6093904833333333,3.749416666666667,-2.285681068566667,3.0,0.0,1.0,18.0,0.0,15556.5,42.8,36.29333333333333,6502343202.133333,29417546615.466667,1.0,0.0,0.0,1.0,-65.25,3.0,0.0,0.0,163.0
2022-08-12 01:12:00,72deadc7f8553ef1,32.0,2.0,34.7,-0.5656078833333333,3.734366666666667,-2.1119901224666666,3.0,0.0,1.0,18.0,0.0,15616.5,42.766666666666666,36.07333333333334,6491272123.733334,29416049527.466667,1.0,0.0,0.0,1.0,-65.65,3.0,0.0,0.0,163.0
2022-08-12 01:13:00,72deadc7f8553ef1,32.0,2.0,34.63333333333333,-0.5069328333333334,3.7520000000000002,-1.9022353305333333,3.0,0.0,1.0,18.0,0.0,15676.5,43.53333333333333,36.00333333333333,6485153655.466666,29414345591.466667,1.0,0.0,0.0,1.0,-66.35,3.0,0.0,0.0,163.0
2022-08-12 01:14:00,72deadc7f8553ef1,32.0,2.0,34.5,-0.6818431833333333,3.7483833333333334,-2.55551711415,3.0,0.0,1.0,18.0,0.0,15736.5,40.71666666666667,35.95333333333333,6522259319.466666,29415031330.133335,1.0,0.0,0.0,1.0,-66.55,3.0,0.0,0.0,163.0
2022-08-12 01:15:00,72deadc7f8553ef1,32.0,2.0,34.415,-0.45524011666666664,3.74745,-1.7058548584,3.0,0.0,1.0,18.0,0.0,15796.5,46.25,35.836666666666666,6535340168.533334,29419283660.8,1.0,0.0,0.0,1.0,-66.51666666666667,3.0,0.0,0.0,163.0
2022-08-12 01:16:00,72deadc7f8553ef1,32.0,2.0,34.2,-0.5699780166666667,3.7352,-2.12755046205,3.0,0.0,1.0,18.0,0.0,15856.5,42.166666666666664,36.196666666666665,6477835264.0,29416124893.866665,1.0,0.0,0.0,1.0,-67.21666666666667,3.0,0.0,0.0,163.0
2022-08-12 01:17:00,72deadc7f8553ef1,32.0,2.0,34.2,-0.4976229,3.7125,-1.8467583651000001,3.0,0.0,1.0,18.0,0.0,15916.5,48.03333333333333,35.85,6496817356.8,29412899703.466667,1.0,0.0,0.0,1.0,-68.61666666666666,3.0,0.0,0.0,163.0
2022-08-12 01:18:00,72deadc7f8553ef1,31.0,2.0,34.2,-0.39846938333333337,3.754516666666667,-1.4962240678999998,3.0,0.0,1.0,18.0,0.0,15976.5,44.68333333333333,35.973333333333336,6535155097.6,29413172633.6,1.0,0.0,0.0,1.0,-67.56666666666666,3.0,0.0,0.0,163.0
2022-08-12 01:19:00,72deadc7f8553ef1,31.0,2.0,34.260000000000005,-0.6178459000000001,3.7582,-2.32220505295,3.0,0.0,1.0,18.0,0.0,16036.5,46.516666666666666,35.99,6538224298.666667,29414041463.466667,1.0,0.0,0.0,1.0,-53.9,3.0,0.0,0.0,163.0
